Codigo,Año,Mes,NO2,Estacion,Longitud,Latitud
4,2013,1,51.35,Plaza de España,-3.7122567,40.4238823
4,2013,2,44.77,Plaza de España,-3.7122567,40.4238823
4,2013,3,39.0,Plaza de España,-3.7122567,40.4238823
4,2013,4,33.48,Plaza de España,-3.7122567,40.4238823
4,2013,5,36.16,Plaza de España,-3.7122567,40.4238823
4,2013,6,33.19,Plaza de España,-3.7122567,40.4238823
4,2013,7,43.58,Plaza de España,-3.7122567,40.4238823
4,2013,8,36.35,Plaza de España,-3.7122567,40.4238823
4,2013,9,51.39,Plaza de España,-3.7122567,40.4238823
4,2013,10,50.71,Plaza de España,-3.7122567,40.4238823
4,2013,11,47.68,Plaza de España,-3.7122567,40.4238823
4,2013,12,70.65,Plaza de España,-3.7122567,40.4238823
4,2014,1,43.74,Plaza de España,-3.7122567,40.4238823
4,2014,2,35.84,Plaza de España,-3.7122567,40.4238823
4,2014,3,46.97,Plaza de España,-3.7122567,40.4238823
4,2014,4,34.48,Plaza de España,-3.7122567,40.4238823
4,2014,5,30.06,Plaza de España,-3.7122567,40.4238823
4,2014,6,28.39,Plaza de España,-3.7122567,40.4238823
4,2014,7,36.55,Plaza de España,-3.7122567,40.4238823
4,2014,8,29.29,Plaza de España,-3.7122567,40.4238823
4,2014,9,35.13,Plaza de España,-3.7122567,40.4238823
4,2014,10,44.71,Plaza de España,-3.7122567,40.4238823
4,2014,11,35.19,Plaza de España,-3.7122567,40.4238823
4,2014,12,46.77,Plaza de España,-3.7122567,40.4238823
4,2015,1,62.48,Plaza de España,-3.7122567,40.4238823
4,2015,2,41.16,Plaza de España,-3.7122567,40.4238823
4,2015,3,53.81,Plaza de España,-3.7122567,40.4238823
4,2015,4,44.19,Plaza de España,-3.7122567,40.4238823
4,2015,5,42.35,Plaza de España,-3.7122567,40.4238823
4,2015,6,46.03,Plaza de España,-3.7122567,40.4238823
4,2015,7,48.1,Plaza de España,-3.7122567,40.4238823
4,2015,8,33.29,Plaza de España,-3.7122567,40.4238823
4,2015,9,45.29,Plaza de España,-3.7122567,40.4238823
4,2015,10,52.13,Plaza de España,-3.7122567,40.4238823
4,2015,11,59.29,Plaza de España,-3.7122567,40.4238823
4,2015,12,70.61,Plaza de España,-3.7122567,40.4238823
4,2016,1,42.94,Plaza de España,-3.7122567,40.4238823
4,2016,2,34.84,Plaza de España,-3.7122567,40.4238823
4,2016,3,40.13,Plaza de España,-3.7122567,40.4238823
4,2016,4,36.52,Plaza de España,-3.7122567,40.4238823
4,2016,5,36.77,Plaza de España,-3.7122567,40.4238823
4,2016,6,39.0,Plaza de España,-3.7122567,40.4238823
4,2016,7,41.71,Plaza de España,-3.7122567,40.4238823
4,2016,8,37.39,Plaza de España,-3.7122567,40.4238823
4,2016,9,55.55,Plaza de España,-3.7122567,40.4238823
4,2016,10,60.39,Plaza de España,-3.7122567,40.4238823
4,2016,11,52.32,Plaza de España,-3.7122567,40.4238823
4,2016,12,61.16,Plaza de España,-3.7122567,40.4238823
4,2017,1,57.23,Plaza de España,-3.7122567,40.4238823
4,2017,2,45.97,Plaza de España,-3.7122567,40.4238823
4,2017,3,45.45,Plaza de España,-3.7122567,40.4238823
4,2017,4,40.61,Plaza de España,-3.7122567,40.4238823
4,2017,5,40.48,Plaza de España,-3.7122567,40.4238823
4,2017,6,42.87,Plaza de España,-3.7122567,40.4238823
4,2017,7,41.9,Plaza de España,-3.7122567,40.4238823
4,2017,8,35.9,Plaza de España,-3.7122567,40.4238823
4,2017,9,50.39,Plaza de España,-3.7122567,40.4238823
4,2017,10,63.68,Plaza de España,-3.7122567,40.4238823
4,2017,11,64.03,Plaza de España,-3.7122567,40.4238823
4,2017,12,53.52,Plaza de España,-3.7122567,40.4238823
4,2018,1,46.84,Plaza de España,-3.7122567,40.4238823
4,2018,2,43.61,Plaza de España,-3.7122567,40.4238823
4,2018,3,31.39,Plaza de España,-3.7122567,40.4238823
4,2018,4,34.68,Plaza de España,-3.7122567,40.4238823
4,2018,5,36.39,Plaza de España,-3.7122567,40.4238823
4,2018,6,36.0,Plaza de España,-3.7122567,40.4238823
4,2018,7,38.29,Plaza de España,-3.7122567,40.4238823
4,2018,8,41.23,Plaza de España,-3.7122567,40.4238823
4,2018,9,52.06,Plaza de España,-3.7122567,40.4238823
4,2018,10,47.74,Plaza de España,-3.7122567,40.4238823
4,2018,11,41.45,Plaza de España,-3.7122567,40.4238823
4,2018,12,55.87,Plaza de España,-3.7122567,40.4238823
4,2019,1,61.13,Plaza de España,-3.7122567,40.4238823
4,2019,2,56.0,Plaza de España,-3.7122567,40.4238823
4,2019,3,44.68,Plaza de España,-3.7122567,40.4238823
4,2019,4,34.87,Plaza de España,-3.7122567,40.4238823
4,2019,5,33.45,Plaza de España,-3.7122567,40.4238823
4,2019,6,35.52,Plaza de España,-3.7122567,40.4238823
4,2019,7,36.84,Plaza de España,-3.7122567,40.4238823
4,2019,8,34.06,Plaza de España,-3.7122567,40.4238823
4,2019,9,34.26,Plaza de España,-3.7122567,40.4238823
4,2019,10,33.45,Plaza de España,-3.7122567,40.4238823
4,2019,11,21.1,Plaza de España,-3.7122567,40.4238823
4,2019,12,40.81,Plaza de España,-3.7122567,40.4238823
4,2020,1,40.52,Plaza de España,-3.7122567,40.4238823
4,2020,2,39.45,Plaza de España,-3.7122567,40.4238823
4,2020,3,1.48,Plaza de España,-3.7122567,40.4238823
4,2020,4,0.58,Plaza de España,-3.7122567,40.4238823
4,2020,5,18.23,Plaza de España,-3.7122567,40.4238823
4,2020,6,18.65,Plaza de España,-3.7122567,40.4238823
4,2020,7,23.71,Plaza de España,-3.7122567,40.4238823
4,2020,8,22.26,Plaza de España,-3.7122567,40.4238823
4,2020,9,28.42,Plaza de España,-3.7122567,40.4238823
4,2020,10,31.84,Plaza de España,-3.7122567,40.4238823
4,2020,11,40.39,Plaza de España,-3.7122567,40.4238823
4,2020,12,31.77,Plaza de España,-3.7122567,40.4238823
4,2021,1,43.45,Plaza de España,-3.7122567,40.4238823
4,2021,2,30.13,Plaza de España,-3.7122567,40.4238823
4,2021,3,31.39,Plaza de España,-3.7122567,40.4238823
4,2021,4,23.13,Plaza de España,-3.7122567,40.4238823
4,2021,5,20.87,Plaza de España,-3.7122567,40.4238823
4,2021,6,20.87,Plaza de España,-3.7122567,40.4238823
4,2021,7,23.9,Plaza de España,-3.7122567,40.4238823
4,2021,8,18.42,Plaza de España,-3.7122567,40.4238823
4,2021,9,24.61,Plaza de España,-3.7122567,40.4238823
4,2021,10,27.84,Plaza de España,-3.7122567,40.4238823
4,2022,3,4.23,Plaza de España,-3.7122567,40.4238823
4,2022,4,20.23,Plaza de España,-3.7122567,40.4238823
4,2022,5,21.23,Plaza de España,-3.7122567,40.4238823
4,2022,6,19.26,Plaza de España,-3.7122567,40.4238823
4,2022,7,23.65,Plaza de España,-3.7122567,40.4238823
4,2022,8,18.87,Plaza de España,-3.7122567,40.4238823
4,2022,9,20.06,Plaza de España,-3.7122567,40.4238823
4,2022,10,36.9,Plaza de España,-3.7122567,40.4238823
4,2022,11,27.68,Plaza de España,-3.7122567,40.4238823
4,2022,12,31.19,Plaza de España,-3.7122567,40.4238823
8,2013,1,33.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,2,40.29,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,3,36.55,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,4,31.55,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,5,32.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,6,32.42,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,7,40.84,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,8,33.84,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,9,44.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,10,52.71,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,11,48.39,Escuelas Aguirre,-3.6823158,40.4215533
8,2013,12,60.68,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,1,54.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,2,39.03,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,3,46.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,4,40.9,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,5,37.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,6,39.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,7,49.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,8,41.45,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,9,54.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,10,68.74,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,11,57.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2014,12,75.65,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,1,79.9,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,2,46.32,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,3,56.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,4,43.26,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,5,47.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,6,51.42,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,7,57.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,8,42.55,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,9,51.03,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,10,60.48,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,11,72.58,Escuelas Aguirre,-3.6823158,40.4215533
8,2015,12,75.77,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,1,55.65,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,2,50.1,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,3,54.42,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,4,47.81,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,5,49.87,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,6,50.97,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,7,52.16,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,8,46.16,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,9,62.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,10,69.97,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,11,63.55,Escuelas Aguirre,-3.6823158,40.4215533
8,2016,12,71.03,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,1,69.39,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,2,54.0,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,3,61.65,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,4,49.9,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,5,54.29,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,6,56.19,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,7,56.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,8,45.13,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,9,60.06,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,10,72.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,11,77.13,Escuelas Aguirre,-3.6823158,40.4215533
8,2017,12,71.48,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,1,66.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,2,57.26,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,3,48.77,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,4,49.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,5,48.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,6,45.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,7,48.81,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,8,44.06,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,9,54.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,10,58.19,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,11,55.19,Escuelas Aguirre,-3.6823158,40.4215533
8,2018,12,69.19,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,1,74.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,2,69.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,3,57.06,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,4,46.9,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,5,43.03,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,6,40.58,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,7,36.39,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,8,24.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,9,43.77,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,10,55.0,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,11,40.68,Escuelas Aguirre,-3.6823158,40.4215533
8,2019,12,49.87,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,1,55.9,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,2,48.87,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,3,32.19,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,4,15.42,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,5,18.58,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,6,24.42,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,7,30.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,8,28.81,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,9,35.52,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,10,37.81,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,11,47.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2020,12,37.9,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,1,43.77,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,2,31.97,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,3,36.58,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,4,29.55,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,5,26.35,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,6,27.61,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,7,30.45,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,8,24.94,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,9,34.55,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,10,45.19,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,11,43.74,Escuelas Aguirre,-3.6823158,40.4215533
8,2021,12,35.84,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,1,50.13,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,2,42.81,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,3,33.26,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,4,26.13,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,5,26.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,6,26.23,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,7,28.1,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,8,25.65,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,9,27.58,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,10,40.87,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,11,36.16,Escuelas Aguirre,-3.6823158,40.4215533
8,2022,12,40.48,Escuelas Aguirre,-3.6823158,40.4215533
11,2013,1,55.55,Ramón y Cajal,-3.6773491,40.4514734
11,2013,2,43.77,Ramón y Cajal,-3.6773491,40.4514734
11,2013,3,35.45,Ramón y Cajal,-3.6773491,40.4514734
11,2013,4,28.94,Ramón y Cajal,-3.6773491,40.4514734
11,2013,5,31.45,Ramón y Cajal,-3.6773491,40.4514734
11,2013,6,29.1,Ramón y Cajal,-3.6773491,40.4514734
11,2013,7,37.58,Ramón y Cajal,-3.6773491,40.4514734
11,2013,8,83.84,Ramón y Cajal,-3.6773491,40.4514734
11,2013,9,45.29,Ramón y Cajal,-3.6773491,40.4514734
11,2013,10,48.58,Ramón y Cajal,-3.6773491,40.4514734
11,2013,11,42.45,Ramón y Cajal,-3.6773491,40.4514734
11,2013,12,58.58,Ramón y Cajal,-3.6773491,40.4514734
11,2014,1,42.84,Ramón y Cajal,-3.6773491,40.4514734
11,2014,2,37.26,Ramón y Cajal,-3.6773491,40.4514734
11,2014,3,43.97,Ramón y Cajal,-3.6773491,40.4514734
11,2014,4,34.9,Ramón y Cajal,-3.6773491,40.4514734
11,2014,5,32.84,Ramón y Cajal,-3.6773491,40.4514734
11,2014,6,33.13,Ramón y Cajal,-3.6773491,40.4514734
11,2014,7,36.06,Ramón y Cajal,-3.6773491,40.4514734
11,2014,8,21.9,Ramón y Cajal,-3.6773491,40.4514734
11,2014,9,20.42,Ramón y Cajal,-3.6773491,40.4514734
11,2014,10,41.87,Ramón y Cajal,-3.6773491,40.4514734
11,2014,11,45.26,Ramón y Cajal,-3.6773491,40.4514734
11,2014,12,62.71,Ramón y Cajal,-3.6773491,40.4514734
11,2015,1,69.06,Ramón y Cajal,-3.6773491,40.4514734
11,2015,2,36.42,Ramón y Cajal,-3.6773491,40.4514734
11,2015,3,42.84,Ramón y Cajal,-3.6773491,40.4514734
11,2015,4,30.42,Ramón y Cajal,-3.6773491,40.4514734
11,2015,5,33.1,Ramón y Cajal,-3.6773491,40.4514734
11,2015,6,38.26,Ramón y Cajal,-3.6773491,40.4514734
11,2015,7,42.35,Ramón y Cajal,-3.6773491,40.4514734
11,2015,8,30.26,Ramón y Cajal,-3.6773491,40.4514734
11,2015,9,40.74,Ramón y Cajal,-3.6773491,40.4514734
11,2015,10,49.42,Ramón y Cajal,-3.6773491,40.4514734
11,2015,11,61.26,Ramón y Cajal,-3.6773491,40.4514734
11,2015,12,67.87,Ramón y Cajal,-3.6773491,40.4514734
11,2016,1,44.32,Ramón y Cajal,-3.6773491,40.4514734
11,2016,2,34.74,Ramón y Cajal,-3.6773491,40.4514734
11,2016,3,39.32,Ramón y Cajal,-3.6773491,40.4514734
11,2016,4,35.45,Ramón y Cajal,-3.6773491,40.4514734
11,2016,5,37.32,Ramón y Cajal,-3.6773491,40.4514734
11,2016,6,37.68,Ramón y Cajal,-3.6773491,40.4514734
11,2016,7,40.65,Ramón y Cajal,-3.6773491,40.4514734
11,2016,8,34.16,Ramón y Cajal,-3.6773491,40.4514734
11,2016,9,50.26,Ramón y Cajal,-3.6773491,40.4514734
11,2016,10,57.03,Ramón y Cajal,-3.6773491,40.4514734
11,2016,11,50.65,Ramón y Cajal,-3.6773491,40.4514734
